gpio,time,temperature,humidity,measure_name
17,1696088617097,81.18,52.01,metric
17,1696088637152,81.54,52.73,metric
17,1696089088804,81.24,52.1,metric
17,1696089280005,81.08,52.09,metric
17,1696089785371,80.91,52.17,metric
17,1696089869308,80.88,51.53,metric
17,1696090153845,81.17,52.89,metric
17,1696090325253,80.72,52.76,metric
17,1696090413196,80.99,52.46,metric
17,1696090717247,81.45,52.31,metric
17,1696090925859,80.72,52.62,metric
17,1696090989221,81.0,52.9,metric
17,1696091200852,81.45,52.84,metric
17,1696091380328,81.33,52.13,metric
17,1696091474464,80.83,52.95,metric
17,1696091523806,81.24,52.85,metric
17,1696091554875,80.97,51.32,metric
17,1696091804977,80.93,52.97,metric
17,1696092126263,81.08,52.81,metric
17,1696092452851,80.9,53.88,metric
17,1696092677195,81.34,53.99,metric
17,1696092698762,81.53,53.55,metric
17,1696092813320,80.64,53.08,metric
17,1696093153971,81.04,53.65,metric
17,1696093173516,81.0,53.14,metric
17,1696093203766,80.91,53.37,metric
17,1696093372030,80.79,53.76,metric
17,1696093496157,80.77,53.07,metric
17,1696093581118,81.1,53.83,metric
17,1696093601647,81.31,53.24,metric
17,1696093770135,80.89,53.87,metric
17,1696094119256,81.06,53.05,metric
17,1696094323708,81.26,53.42,metric
17,1696094349788,81.06,54.0,metric
17,1696094363323,81.18,53.86,metric
17,1696094503203,80.88,53.77,metric
17,1696094517289,80.7,53.31,metric
17,1696094718845,81.16,53.1,metric
17,1696094756966,80.96,53.81,metric
17,1696094873237,80.99,53.25,metric
17,1696095179363,81.3,53.52,metric
17,1696095321000,80.75,53.17,metric
17,1696095546428,80.9,53.36,metric
17,1696095620826,81.13,53.3,metric
17,1696096047457,80.98,53.32,metric
17,1696096212143,81.38,53.28,metric
17,1696096232682,81.09,53.2,metric
17,1696096474817,81.38,53.17,metric
17,1696096543203,80.69,53.24,metric
17,1696096557728,81.48,53.04,metric
17,1696096719032,80.81,53.18,metric
17,1696096854670,81.05,53.21,metric
17,1696096907886,80.6,53.07,metric
17,1696096948121,81.06,53.82,metric
17,1696097049148,81.25,53.48,metric
17,1696097078234,80.88,53.59,metric
17,1696097404377,81.58,52.44,metric
17,1696097837265,80.61,53.37,metric
17,1696098036387,80.73,53.76,metric
17,1696098077096,80.66,52.55,metric
17,1696098327458,80.75,52.23,metric
17,1696098724354,80.69,52.76,metric
17,1696098977015,81.55,52.85,metric
17,1696099040985,81.08,52.0,metric
17,1696099368163,81.36,52.6,metric
17,1696099397898,80.89,52.68,metric
17,1696099651109,81.45,52.16,metric
17,1696099839716,81.26,52.96,metric
17,1696100026520,81.52,52.38,metric
17,1696100046092,81.13,52.98,metric
17,1696100158055,81.48,52.96,metric
17,1696100254958,80.67,52.73,metric
17,1696100310109,80.71,52.01,metric
17,1696100757850,81.33,52.98,metric
17,1696101034179,80.9,52.62,metric
17,1696101049235,80.79,52.97,metric
17,1696101414922,80.75,52.72,metric
17,1696101818367,80.64,52.93,metric
17,1696101879735,80.94,52.09,metric
17,1696102129190,81.19,52.75,metric
17,1696102839355,80.8,52.17,metric
17,1696102907279,81.51,52.2,metric
17,1696103061465,81.03,52.71,metric
17,1696103760199,81.09,52.74,metric
17,1696104104838,81.49,52.86,metric
17,1696104152561,81.42,52.42,metric
17,1696104172108,81.07,52.92,metric
17,1696104205202,81.3,52.16,metric
17,1696104220912,80.78,52.46,metric
17,1696104306709,81.22,52.42,metric
17,1696104817998,81.6,52.3,metric
17,1696104831525,81.1,52.46,metric
17,1696104880843,81.31,52.72,metric
17,1696105044041,81.22,52.35,metric
17,1696105228388,81.32,52.48,metric
17,1696105250435,80.62,52.38,metric
17,1696105284521,81.44,52.13,metric
17,1696105318117,81.51,52.91,metric
17,1696105487506,81.38,52.71,metric
17,1696105952739,81.18,52.57,metric
17,1696106426220,82.54,52.82,metric
17,1696106497559,82.77,52.3,metric
17,1696106570633,82.44,52.54,metric
17,1696107202694,82.7,52.45,metric
17,1696107408151,82.86,52.0,metric
17,1696107444252,82.92,52.02,metric
17,1696108272714,83.15,52.02,metric
17,1696108347487,83.21,52.54,metric
17,1696108359033,82.72,52.82,metric
17,1696108417333,83.39,52.83,metric
17,1696108691826,82.99,52.08,metric
17,1696108753056,83.18,52.81,metric
17,1696108795697,83.23,52.82,metric
17,1696108857547,82.79,52.23,metric
17,1696108890171,82.94,52.93,metric
17,1696108931415,83.24,52.16,metric
17,1696109220682,82.91,52.53,metric
17,1696109524351,82.53,52.03,metric
17,1696109597767,82.57,52.85,metric
17,1696109822712,82.4,53.27,metric
17,1696110160561,82.8,53.82,metric
17,1696110288028,83.26,53.73,metric
17,1696110371880,82.73,53.63,metric
17,1696110491967,82.95,53.58,metric
17,1696110629928,83.09,53.44,metric
17,1696110861306,82.68,53.02,metric
17,1696111235506,83.01,52.77,metric
17,1696111276194,82.96,53.85,metric
17,1696111403792,82.82,53.99,metric
17,1696111472155,82.79,53.93,metric
17,1696111577695,82.45,53.7,metric
17,1696111645170,82.96,53.47,metric
17,1696111688422,82.57,53.89,metric
17,1696112509992,83.23,53.88,metric
17,1696112705408,83.2,53.29,metric
17,1696113025108,83.05,54.57,metric
17,1696113183303,82.43,54.66,metric
17,1696113251679,82.7,54.96,metric
17,1696113312180,82.89,54.81,metric
17,1696113351307,82.58,54.99,metric
17,1696113382447,83.03,54.69,metric
17,1696113500501,82.41,54.87,metric
17,1696113513197,82.92,54.68,metric
17,1696113665350,82.72,54.23,metric
17,1696113803414,83.37,54.47,metric
17,1696113815946,83.23,55.0,metric
17,1696114006831,82.52,54.91,metric
17,1696114316384,82.93,54.75,metric
17,1696114471505,82.65,54.62,metric
17,1696114602168,83.16,54.34,metric
17,1696114687580,82.82,54.5,metric
17,1696114804022,82.84,53.56,metric
17,1696115059720,82.66,54.22,metric
17,1696115173752,83.15,54.63,metric
17,1696115236499,83.08,54.35,metric
17,1696115648917,82.45,54.56,metric
17,1696115685037,82.47,54.43,metric
17,1696116284813,82.51,54.83,metric
17,1696116327656,82.97,54.32,metric
17,1696116552628,83.23,54.17,metric
17,1696116937791,82.97,54.98,metric
17,1696117016146,82.46,54.44,metric
17,1696117084090,83.22,54.15,metric
17,1696117198632,83.08,54.68,metric
17,1696117436312,83.35,54.77,metric
17,1696117578896,83.03,54.54,metric
17,1696117617540,82.83,54.16,metric
17,1696117896348,83.05,54.75,metric
17,1696118171093,83.27,54.32,metric
17,1696118331526,82.84,54.36,metric
17,1696118428888,82.88,54.1,metric
17,1696118546976,83.22,54.87,metric
17,1696118598329,83.13,54.56,metric
17,1696118923537,83.07,54.31,metric
17,1696119147031,82.49,54.06,metric
17,1696119200218,82.74,54.38,metric
17,1696119546224,82.52,54.61,metric
17,1696119560883,82.42,54.07,metric
17,1696119889439,83.14,54.01,metric
17,1696120522396,82.77,54.35,metric
17,1696120550546,83.31,54.91,metric
17,1696120571098,83.25,54.36,metric
17,1696120912137,83.04,54.18,metric
17,1696120968803,82.82,54.29,metric
17,1696121181885,82.83,54.91,metric
17,1696121236621,82.94,54.52,metric
17,1696121627929,82.65,54.04,metric
17,1696121693488,83.18,54.86,metric
17,1696121735070,83.38,55.07,metric
17,1696121908384,83.1,54.73,metric
17,1696121924435,82.54,54.67,metric
17,1696121998274,82.65,54.14,metric
17,1696122059148,83.26,55.06,metric
17,1696122101296,82.85,54.03,metric
17,1696122275707,83.08,55.62,metric
17,1696122311856,82.97,55.67,metric
17,1696122803644,82.77,55.73,metric
17,1696122894070,83.28,55.71,metric
17,1696122986255,82.56,55.27,metric
17,1696123375718,83.18,55.04,metric
17,1696123459460,83.37,55.92,metric
17,1696124017309,83.3,55.51,metric
17,1696124053056,83.25,55.9,metric
17,1696124501592,83.11,55.94,metric
17,1696125145426,83.17,54.97,metric
17,1696125231205,83.4,55.21,metric
17,1696125261472,83.32,55.5,metric
17,1696125543180,82.92,55.99,metric
17,1696125751492,82.5,55.38,metric
17,1696125881804,82.85,55.62,metric
17,1696125895346,82.77,55.9,metric
17,1696125950740,82.81,55.57,metric
17,1696126135531,83.09,55.92,metric
17,1696126332207,82.77,55.66,metric
17,1696126368637,83.33,55.93,metric
17,1696126462559,83.14,55.66,metric
17,1696126925938,82.47,55.37,metric
17,1696126958014,83.38,55.89,metric
17,1696127339096,82.77,55.5,metric
17,1696127525357,80.87,54.31,metric
17,1696127800118,81.34,54.86,metric
17,1696127917818,81.44,54.98,metric
17,1696128467591,82.89,55.82,metric
17,1696128545091,81.42,54.33,metric
17,1696128593872,82.98,55.35,metric
17,1696128697802,83.03,55.43,metric
17,1696128944348,82.61,55.74,metric
17,1696129029260,80.94,54.73,metric
17,1696129139318,80.92,54.64,metric
17,1696129327933,80.8,54.31,metric
17,1696129436468,81.06,54.13,metric
17,1696129685160,80.88,54.45,metric
17,1696129696988,80.89,54.81,metric
17,1696130035923,81.06,54.32,metric
17,1696130134814,80.72,54.66,metric
17,1696130356625,80.85,54.87,metric
17,1696130671424,81.46,54.5,metric
17,1696130752797,81.29,54.69,metric
17,1696130928177,80.83,54.2,metric
17,1696131095088,81.37,54.45,metric
17,1696131154757,80.79,54.51,metric
17,1696131192359,81.48,54.73,metric
17,1696131251158,80.95,54.15,metric
17,1696131291269,81.3,54.68,metric
17,1696131477500,81.47,54.77,metric
17,1696131693131,80.91,54.6,metric
17,1696131754502,81.25,54.06,metric
17,1696131823463,81.08,54.07,metric
17,1696132003647,81.31,54.71,metric
17,1696132069864,81.35,54.74,metric
17,1696132112742,80.81,54.86,metric
17,1696132364342,81.42,54.57,metric
17,1696132436386,81.49,54.22,metric
17,1696132489512,80.64,54.77,metric
17,1696132653885,81.46,54.93,metric
17,1696132675954,81.53,54.91,metric
17,1696132700002,80.63,54.84,metric
17,1696133220845,80.98,54.72,metric
17,1696133383275,83.22,55.92,metric
17,1696133789538,80.75,54.25,metric
17,1696135187829,83.34,55.34,metric
17,1696135216907,83.38,55.97,metric
17,1696135312819,83.08,55.15,metric
17,1696135521252,82.99,55.73,metric
17,1696135806042,82.67,54.94,metric
17,1696135865394,83.12,55.77,metric
17,1696135883999,82.52,55.13,metric
17,1696135967887,82.66,55.08,metric
17,1696135979359,82.56,54.91,metric
17,1696136006457,82.74,54.42,metric
17,1696136271702,82.52,54.55,metric
17,1696136485581,83.35,55.69,metric
17,1696136765453,82.56,54.81,metric
17,1696136829379,82.71,55.17,metric
17,1696136892563,82.93,55.57,metric
17,1696137094944,82.47,55.01,metric
17,1696137577864,82.99,54.36,metric
17,1696137604658,82.51,54.13,metric
17,1696137713559,82.42,54.99,metric
17,1696137841391,82.95,54.16,metric
17,1696138034379,82.84,54.52,metric
17,1696138138690,82.93,55.33,metric
17,1696138251425,82.99,54.56,metric
17,1696138359292,83.39,54.4,metric
17,1696138389467,82.8,54.78,metric
17,1696138586987,82.98,55.66,metric
17,1696138605563,83.35,54.11,metric
17,1696138625664,82.72,54.18,metric
17,1696138953559,83.24,54.35,metric
17,1696139056566,82.5,54.84,metric
17,1696139147115,83.39,54.48,metric
17,1696139278681,82.77,54.67,metric
17,1696139593266,82.51,54.47,metric
17,1696139678074,82.64,54.18,metric
17,1696139724702,82.5,54.81,metric
17,1696139740386,82.82,54.63,metric
17,1696140005979,83.38,54.13,metric
17,1696140043665,82.72,54.78,metric
17,1696140496382,83.08,54.77,metric
17,1696140564080,83.03,54.52,metric
17,1696141209530,82.64,54.93,metric
17,1696141569430,83.21,54.5,metric
17,1696141760713,82.48,54.64,metric
17,1696141920060,83.25,55.48,metric
17,1696142220141,82.89,54.99,metric
17,1696142239723,82.8,54.7,metric
17,1696142417544,83.34,54.01,metric
17,1696142529561,82.79,54.61,metric
17,1696142885891,82.49,55.44,metric
17,1696142981428,83.26,55.53,metric
17,1696143285931,82.85,55.41,metric
17,1696143491427,82.82,55.06,metric
17,1696143533770,82.5,55.65,metric
17,1696143872854,82.94,55.94,metric
17,1696144021044,82.91,55.58,metric
17,1696144109984,82.81,55.2,metric
17,1696144188938,83.35,55.38,metric
17,1696144709919,80.87,54.2,metric
17,1696144727438,81.06,54.97,metric
17,1696144804470,80.85,54.69,metric
17,1696145129924,80.69,54.6,metric
17,1696145213555,80.66,54.64,metric
17,1696145792532,80.69,54.08,metric
17,1696146024181,81.1,54.15,metric
17,1696146189759,81.02,55.57,metric
17,1696146466009,81.47,54.5,metric
17,1696146506108,81.52,54.66,metric
17,1696146588524,80.7,54.14,metric
17,1696146624120,81.51,54.33,metric
17,1696146749368,81.27,55.33,metric
17,1696146792479,81.08,55.18,metric
17,1696146812984,81.5,55.38,metric
17,1696146895381,80.66,55.14,metric
17,1696146957722,80.96,54.37,metric
17,1696146991844,81.54,54.15,metric
17,1696147765827,80.75,55.28,metric
17,1696147813471,80.71,54.78,metric
17,1696148049788,80.84,55.08,metric
17,1696148062340,81.0,55.91,metric
17,1696148144676,81.58,55.46,metric
17,1696148537723,81.13,54.3,metric
17,1696149082238,80.89,54.14,metric
17,1696149138183,81.6,54.14,metric
17,1696149149720,81.52,54.31,metric
17,1696149189869,81.16,54.32,metric
17,1696149328530,80.79,55.55,metric
17,1696149366789,80.99,54.68,metric
17,1696149445628,81.48,54.83,metric
17,1696149646634,80.65,54.43,metric
17,1696149846263,81.29,55.89,metric
17,1696150061184,80.64,55.93,metric
17,1696150347007,80.72,55.0,metric
17,1696150608132,81.47,55.42,metric
17,1696150716760,81.35,55.26,metric
17,1696150758496,81.34,55.86,metric
17,1696150923772,80.81,55.38,metric
17,1696151139140,81.05,54.72,metric
17,1696151288389,81.27,54.23,metric
17,1696151324989,81.13,54.6,metric
17,1696151815116,81.58,55.82,metric
17,1696151875958,81.21,55.83,metric
17,1696152075396,80.87,55.71,metric
17,1696152157292,81.36,55.93,metric
17,1696152489638,80.86,55.52,metric
17,1696152525735,81.31,55.46,metric
17,1696152586912,81.09,55.36,metric
17,1696152715693,80.78,55.93,metric
17,1696152937744,81.14,54.43,metric
17,1696153079471,80.69,54.2,metric
17,1696153131116,81.47,54.5,metric
17,1696153215051,80.65,54.23,metric
17,1696153390977,81.04,55.63,metric
17,1696153609521,80.77,55.49,metric
17,1696153694757,80.91,55.09,metric
17,1696153733989,81.1,55.16,metric
17,1696154055542,81.43,55.04,metric
17,1696154719584,81.39,55.85,metric
17,1696154831169,80.8,54.41,metric
17,1696155064820,80.95,54.95,metric
17,1696155115630,81.17,54.78,metric
17,1696155149421,81.13,54.84,metric
17,1696155328270,81.15,55.03,metric
17,1696155709324,81.15,55.93,metric
17,1696156035409,81.14,55.08,metric
17,1696156553788,80.91,54.26,metric
17,1696157074846,80.89,54.17,metric
17,1696157277461,81.45,55.61,metric
17,1696157603516,81.12,55.4,metric
17,1696157698376,81.27,55.37,metric
17,1696157726572,80.84,55.67,metric
17,1696157780220,81.46,55.89,metric
17,1696158005856,81.39,55.63,metric
17,1696158446361,80.96,55.68,metric
17,1696159029243,81.59,55.72,metric
17,1696159089616,81.42,54.74,metric
17,1696159101152,80.92,54.66,metric
17,1696159169479,80.95,54.51,metric
17,1696159286546,81.45,55.16,metric
17,1696159396609,81.57,55.3,metric
17,1696159590836,81.0,55.87,metric
17,1696159644558,80.76,55.34,metric
17,1696159823359,80.83,55.61,metric
17,1696159868015,81.31,55.24,metric
17,1696159969044,81.07,55.18,metric
17,1696160390631,81.54,55.23,metric
17,1696160817979,80.65,54.71,metric
17,1696160902934,81.36,55.96,metric
17,1696161404098,81.25,54.03,metric
17,1696161421159,81.12,55.29,metric
17,1696162301289,81.44,54.55,metric
17,1696162333521,81.5,54.41,metric
17,1696162368728,80.96,54.66,metric
17,1696162380283,80.69,55.53,metric
17,1696162438623,81.2,54.27,metric
17,1696162603846,80.84,54.0,metric
17,1696162633965,80.77,54.1,metric
17,1696162811804,81.23,54.16,metric
17,1696163192928,81.58,54.18,metric
17,1696163426659,81.38,55.65,metric
17,1696163523188,81.02,55.16,metric
17,1696163571830,81.27,55.86,metric
17,1696163692133,81.41,54.56,metric
17,1696163887493,80.72,55.04,metric
17,1696163965355,81.58,54.36,metric
17,1696163989402,81.47,54.46,metric
17,1696164009973,81.56,54.31,metric
17,1696164185394,81.09,54.29,metric
17,1696164235086,80.68,54.1,metric
17,1696164508096,81.06,54.91,metric
17,1696164651888,81.24,54.25,metric
17,1696164904821,81.22,54.93,metric
17,1696164916505,81.12,54.06,metric
17,1696164971311,81.41,54.01,metric
17,1696165268031,80.71,54.63,metric
17,1696165455072,81.41,54.87,metric
17,1696165490727,81.22,55.34,metric
17,1696165524888,80.82,55.65,metric
17,1696165614222,80.62,54.54,metric
17,1696165654452,80.93,54.39,metric
17,1696165674982,80.88,54.44,metric
17,1696165834595,81.05,54.07,metric
17,1696166241434,81.13,54.75,metric
17,1696166312771,81.49,54.71,metric
17,1696166344857,80.88,54.82,metric
17,1696166490399,81.13,54.32,metric
17,1696166569707,80.76,54.12,metric
17,1696166774231,81.08,54.08,metric
17,1696166912539,81.23,54.77,metric
17,1696167056820,80.69,54.67,metric
17,1696167070888,80.91,54.33,metric
17,1696167294951,81.02,54.96,metric
17,1696167643954,81.33,54.73,metric
17,1696167678700,80.65,54.84,metric
17,1696167880631,80.82,54.16,metric
17,1696167988972,81.04,54.37,metric
17,1696168248893,81.22,54.25,metric
17,1696168308093,81.19,54.37,metric
17,1696168403541,80.92,54.35,metric
17,1696168458799,80.82,54.25,metric
17,1696168475370,81.51,54.0,metric
17,1696168507677,81.43,54.57,metric
17,1696168800095,81.46,54.23,metric
17,1696168949656,81.54,54.29,metric
17,1696169053181,81.07,54.69,metric
17,1696169093813,81.08,54.57,metric
17,1696169136558,80.96,54.63,metric
17,1696169393736,80.65,54.92,metric
17,1696169512801,81.18,54.09,metric
17,1696169608343,81.1,54.19,metric
17,1696169833123,81.15,54.35,metric
17,1696170212489,81.09,54.66,metric
17,1696170760606,81.19,54.26,metric
17,1696170873262,81.28,54.35,metric
17,1696171009728,80.63,54.82,metric
17,1696171156350,81.08,54.54,metric
17,1696171819932,81.57,54.52,metric
17,1696172592315,80.7,54.39,metric
17,1696173078296,80.83,54.7,metric
17,1696173124488,81.47,54.02,metric
17,1696173385700,80.76,54.72,metric
17,1696173673305,80.74,54.47,metric
17,1696174187059,80.83,54.35,metric
17,1696174270086,81.31,54.78,metric
17,1696174713473,81.34,55.58,metric
17,1696174908195,81.21,55.58,metric
17,1696175049375,80.88,55.25,metric
17,1696175201705,81.55,55.17,metric
17,1696175395802,81.08,55.46,metric
17,1696175409362,80.81,55.3,metric
17,1696175560673,80.8,56.19,metric
17,1696175663160,81.56,55.9,metric
17,1696175805964,80.66,56.65,metric
17,1696176036278,81.25,55.83,metric
17,1696176274901,81.4,55.65,metric
17,1696176298941,80.8,55.85,metric
17,1696176354252,81.26,55.74,metric
17,1696176490004,80.7,55.87,metric
17,1696176577935,81.4,55.84,metric
17,1696176625128,81.32,55.63,metric
17,1696176750145,80.79,55.92,metric
17,1696176873229,80.94,55.51,metric
17,1696176971228,81.58,55.07,metric
17,1696177051655,80.74,55.22,metric
17,1696177307554,81.18,54.38,metric
17,1696177389875,80.69,54.32,metric
17,1696177544169,81.58,54.39,metric
17,1696177598460,80.91,54.4,metric
17,1696177633687,81.48,55.43,metric
17,1696177810077,80.7,54.49,metric
17,1696177928141,80.66,54.51,metric
17,1696177940645,80.64,54.49,metric
17,1696178644139,81.5,54.07,metric
17,1696178819592,81.51,54.72,metric
17,1696178852841,81.19,54.02,metric
17,1696179056778,81.2,54.53,metric
17,1696179426859,81.34,54.77,metric
17,1696179525806,81.24,54.72,metric
17,1696179615407,80.81,54.54,metric
17,1696179940651,81.34,54.54,metric
17,1696180105976,80.88,54.49,metric
17,1696180256151,80.62,54.09,metric
17,1696180564182,80.78,54.25,metric
17,1696180608958,81.49,54.38,metric
17,1696181448822,81.08,53.15,metric
17,1696181501055,81.36,53.68,metric
17,1696181611049,81.35,53.25,metric
17,1696181731721,80.92,54.68,metric
17,1696182034346,81.07,54.24,metric
17,1696182107730,81.19,54.48,metric
17,1696182268892,81.45,54.5,metric
17,1696182288453,81.36,54.98,metric
17,1696182714216,81.3,54.11,metric
17,1696182831817,83.01,54.34,metric
17,1696182862483,83.13,54.64,metric
17,1696183145996,83.31,54.67,metric
17,1696183399517,83.35,54.51,metric
17,1696183516609,82.43,54.11,metric
17,1696183752901,83.19,55.76,metric
17,1696183879983,82.71,54.0,metric
17,1696183900527,81.07,53.49,metric
17,1696183937615,81.45,53.07,metric
17,1696183957196,83.25,54.59,metric
17,1696184262829,82.54,54.11,metric
17,1696184452809,82.57,54.17,metric
17,1696184695930,83.02,54.07,metric
17,1696184732602,83.32,54.25,metric
17,1696184786352,82.43,54.54,metric
17,1696184829991,83.19,55.53,metric
17,1696184922279,83.38,54.51,metric
17,1696185229422,82.58,54.08,metric
17,1696185243953,82.71,54.52,metric
17,1696185579708,82.46,54.6,metric
17,1696185618797,82.6,54.51,metric
17,1696185810892,82.66,54.17,metric
17,1696185863162,82.92,54.59,metric
17,1696186069576,83.13,54.6,metric
17,1696186210136,82.91,54.8,metric
17,1696186503697,83.12,54.28,metric
17,1696186607347,82.55,54.28,metric
17,1696186642648,82.67,54.19,metric
17,1696186705409,83.33,54.78,metric
17,1696186718999,82.67,54.88,metric
17,1696186905746,83.13,54.04,metric
17,1696186958522,83.33,54.14,metric
17,1696187089150,82.65,54.92,metric
17,1696187113818,82.71,54.19,metric
17,1696187147043,82.92,54.18,metric
17,1696187329505,83.07,54.5,metric
17,1696187483977,83.04,54.16,metric
17,1696187579964,82.96,54.18,metric
17,1696187649292,83.31,54.24,metric
17,1696187806589,82.87,54.88,metric
17,1696188219388,83.4,54.16,metric
17,1696188479748,83.11,54.63,metric
17,1696188672365,83.29,54.52,metric
17,1696189024675,82.55,54.78,metric
17,1696189104533,82.61,54.23,metric
17,1696189532643,83.1,54.77,metric
17,1696189707007,83.11,54.42,metric
17,1696189723119,82.61,54.37,metric
17,1696189753689,82.76,54.12,metric
17,1696189770264,83.21,54.82,metric
17,1696189874867,83.13,53.87,metric
17,1696189891406,83.03,54.17,metric
17,1696189964205,82.43,54.62,metric
17,1696190144313,82.71,53.14,metric
17,1696190249836,82.5,54.98,metric
17,1696190338693,82.95,54.85,metric
17,1696190709571,82.67,54.83,metric
17,1696191098827,82.72,53.87,metric
17,1696191322918,82.76,53.26,metric
17,1696191624148,83.29,53.83,metric
17,1696191649905,83.32,53.28,metric
17,1696192153091,82.88,53.04,metric
17,1696192326969,83.25,54.41,metric
17,1696192459977,82.73,51.59,metric
17,1696192662005,83.18,52.85,metric
17,1696192824814,83.38,55.45,metric
17,1696192910099,83.24,55.08,metric
17,1696193013702,83.2,55.33,metric
17,1696193096606,83.34,54.28,metric
17,1696193664564,83.32,56.53,metric
17,1696193782583,82.5,55.89,metric
17,1696193975967,82.48,49.69,metric
17,1696194045448,83.14,49.59,metric
17,1696194174671,82.44,55.33,metric
17,1696194203798,82.43,55.53,metric
17,1696194379680,83.11,56.18,metric
17,1696194493466,82.49,56.7,metric
17,1696194506009,83.15,55.36,metric
17,1696194609111,82.41,50.94,metric
17,1696194659703,83.19,49.3,metric
17,1696194859366,82.67,54.47,metric
17,1696195108634,84.24,54.23,metric
17,1696195287025,82.81,51.79,metric
17,1696195403579,82.9,53.19,metric
17,1696195523678,84.94,56.39,metric
17,1696195543357,84.7,56.18,metric
17,1696195771941,84.6,55.43,metric
17,1696195894688,85.05,50.87,metric
17,1696195980090,82.68,50.08,metric
17,1696196070752,82.79,54.48,metric
17,1696196266590,84.43,56.47,metric
17,1696196357006,84.41,56.55,metric
17,1696196404824,85.11,56.32,metric
17,1696196671511,83.38,54.03,metric
17,1696196905197,84.53,57.43,metric
17,1696197084073,85.01,51.02,metric
17,1696197217072,84.4,54.8,metric
17,1696197244155,84.89,54.59,metric
17,1696197413356,84.3,56.19,metric
17,1696197426912,84.26,56.83,metric
17,1696197496662,85.05,57.93,metric
17,1696197634089,85.02,53.58,metric
17,1696197891819,85.01,56.77,metric
17,1696198086336,84.78,57.66,metric
17,1696198287347,82.77,49.66,metric
17,1696198330504,83.2,52.92,metric
17,1696198509365,84.35,56.45,metric
17,1696198744082,83.01,56.4,metric
17,1696198813955,82.7,54.61,metric
17,1696198925460,83.28,50.86,metric
17,1696199140229,83.0,57.18,metric
17,1696199638848,83.04,55.08,metric
17,1696199729934,82.68,57.67,metric
17,1696199745487,83.21,57.11,metric
17,1696199989768,82.96,57.66,metric
17,1696200020924,82.84,57.5,metric
17,1696200185280,82.55,56.24,metric
17,1696200652562,82.79,58.98,metric
17,1696200792189,82.77,57.12,metric
17,1696200845845,82.48,57.86,metric
17,1696201144331,82.6,52.97,metric
17,1696201292940,82.72,54.97,metric
17,1696201321173,82.98,56.75,metric
17,1696201425244,82.44,57.38,metric
17,1696201457344,82.78,57.01,metric
17,1696201484412,82.61,57.87,metric
17,1696201538269,83.08,57.35,metric
17,1696201748782,82.41,56.93,metric
17,1696201857261,83.26,55.31,metric
17,1696202006419,83.2,50.9,metric
17,1696202035571,82.68,50.98,metric
17,1696202164199,82.57,56.26,metric
17,1696202182863,82.79,56.08,metric
17,1696202204932,82.53,57.15,metric
17,1696202353468,83.26,57.95,metric
17,1696202625333,83.18,54.76,metric
17,1696203096779,83.1,56.43,metric
17,1696203518206,84.78,54.9,metric
17,1696203596710,85.13,54.28,metric
17,1696203713303,84.34,53.26,metric
17,1696203802712,84.34,50.51,metric
17,1696203958795,82.95,52.35,metric
17,1696204129756,82.56,55.14,metric
17,1696204329398,82.94,54.17,metric
17,1696204367012,84.25,55.81,metric
17,1696204385549,84.93,55.6,metric
17,1696204547945,84.83,54.68,metric
17,1696204600310,84.61,53.29,metric
17,1696204646952,84.99,50.88,metric
17,1696204722300,82.9,49.94,metric
17,1696205129850,83.0,52.46,metric
17,1696205144517,83.24,52.05,metric
17,1696205250774,83.06,49.07,metric
17,1696205268862,82.41,51.37,metric
17,1696205871677,82.87,53.41,metric
17,1696205941592,82.95,54.32,metric
17,1696205959130,84.44,56.98,metric
17,1696206369111,82.83,53.14,metric
17,1696206412012,83.36,52.58,metric
17,1696206464094,82.94,54.89,metric
17,1696206963262,82.49,54.79,metric
17,1696207275480,82.59,53.12,metric
17,1696207545638,83.19,56.45,metric
17,1696207567234,82.98,56.62,metric
17,1696207697372,82.78,57.11,metric
17,1696207911587,82.6,53.14,metric
17,1696208122967,82.83,57.2,metric
17,1696208374274,82.53,51.2,metric
17,1696208403564,57.5,153.01,metric
17,1696208581479,82.89,57.37,metric
17,1696208695032,83.36,57.77,metric
17,1696208879389,82.64,51.76,metric
17,1696208942249,82.59,52.41,metric
17,1696209233562,82.57,58.04,metric
17,1696209284384,83.39,58.59,metric
17,1696209762907,83.38,58.22,metric
17,1696209853846,82.85,58.93,metric
17,1696210031350,82.85,51.93,metric
17,1696210363570,82.61,58.22,metric
17,1696210446020,82.6,52.45,metric
17,1696210511323,82.47,51.97,metric
17,1696210565578,83.04,53.28,metric
17,1696210616433,82.54,56.7,metric
17,1696210691704,82.5,57.6,metric
17,1696210726042,83.36,58.13,metric
17,1696210925566,82.41,57.87,metric
17,1696210991336,83.35,56.92,metric
17,1696211065704,82.78,52.13,metric
17,1696211149660,82.93,53.16,metric
17,1696211192349,82.49,54.5,metric
17,1696211391044,84.65,57.64,metric
17,1696211470495,85.09,57.44,metric
17,1696211590692,82.71,50.86,metric
17,1696211737508,82.57,56.61,metric
17,1696211946090,85.08,58.03,metric
17,1696212159438,83.35,53.23,metric
17,1696212562887,82.78,53.44,metric
17,1696212904694,82.49,58.41,metric
17,1696213007691,83.33,55.55,metric
17,1696213306046,82.45,60.44,metric
17,1696213510780,82.59,60.87,metric
17,1696214023381,82.98,59.19,metric
17,1696214199137,82.81,61.35,metric
